,frame,x,y,state,interpolation,track
167,142,39.4088,783.997,4,I,501
172,143,38.5547,780.558,4,I,501
177,144,33.2252,776.999,4,,501
182,145,33.7484,773.859,4,,501
187,146,29.301,770.197,4,,501
192,147,22.7606,763.656,4,,501
197,148,15.0171,760.203,4,I,501
202,149,6.27878,758.947,4,,501
207,150,2.12738,757.811,4,I,501
212,151,0.898858,756.105,4,I,501
217,152,0.460271,753.832,11,I,501
222,153,0.0317752,750.986,11,I,501
227,154,0.885641,751.961,11,I,501
232,155,0.861879,752.247,11,I,501
2,109,70.8979,957.775,4,,502
7,110,65.7787,964.258,4,I,502
12,111,61.4797,966.67,4,,502
17,112,55.9812,967.792,4,I,502
22,113,51.8154,968.384,4,I,502
27,114,46.5015,968.109,4,I,502
32,115,42.4763,963.754,4,I,502
37,116,37.9119,956.574,4,I,502
42,117,39.0887,950.318,4,I,502
47,118,43.1306,943.029,4,I,502
52,119,45.83,938.013,4,I,502
57,120,47.4678,934.256,4,I,502
62,121,49.7477,929.422,4,I,502
67,122,52.8853,923.519,4,I,502
72,123,56.7706,918.271,4,,502
77,124,56.7706,913.824,4,,502
82,125,57.8171,912.516,4,,502
87,126,58.6019,915.132,4,,502
92,127,64.6191,914.609,4,,502
97,128,68.2389,910.282,4,I,502
102,129,75.6685,905.27,4,I,502
107,130,78.4832,897.799,4,I,502
112,131,79.008,892.11,4,,502
117,132,78.4847,888.709,4,,502
122,133,75.9626,883.474,4,I,502
127,134,74.7182,876.735,4,I,502
132,135,74.2018,871.975,4,I,502
137,136,67.2352,860.977,4,,502
142,137,60.6949,860.716,4,,502
147,138,53.3696,862.024,4,,502
152,139,48.9221,859.146,4,,502
157,140,44.4747,854.175,4,,502
162,141,38.7354,848.645,4,I,502
167,142,35.1828,844.385,4,I,502
172,143,31.8037,839.295,4,I,502
177,144,28.0286,834.146,4,I,502
182,145,25.2797,831.252,4,I,502
187,146,21.7141,826.706,4,,502
192,147,15.284,823.756,4,I,502
197,148,12.8265,818.7,4,I,502
202,149,12.1946,812.454,4,I,502
207,150,11.1766,809.521,4,I,502
212,151,13.1656,808.59,4,I,502
217,152,19.6969,807.975,4,I,502
222,153,19.858,807.579,4,I,502
227,154,20.2513,804.624,4,I,502
232,155,19.4344,799.145,4,I,502
4,104,409.935,1003.67,4,I,503
9,105,400.556,998.92,4,I,503
14,106,396.05,988.437,4,I,503
19,107,391.952,975.7,4,I,503
24,108,392.168,972.185,4,I,503
29,109,394.118,970.222,4,I,503
34,110,391.724,971.107,4,,503
39,111,392.411,971.305,4,I,503
44,112,395.105,967.888,4,I,503
49,113,401.87,960.698,4,I,503
54,114,410.002,955.004,4,I,503
59,115,424.313,947.267,4,,503
64,116,438.194,943.128,4,I,503
69,117,451.396,944.113,4,I,503
74,118,461.276,940.487,4,,503
79,119,466.583,930.858,4,I,503
84,120,468.919,926.661,4,I,503
89,121,469.066,926.647,4,I,503
94,122,469.532,925.916,4,I,503
99,123,458.622,925.054,4,I,503
104,124,441.631,933.493,4,I,503
109,125,431.968,940.924,4,,503
114,126,424.413,951.17,4,I,503
119,127,419.832,956.058,4,I,503
124,128,414.85,962.878,4,I,503
129,129,408.975,974.583,4,I,503
134,130,404.942,986.08,4,I,503
139,131,401.834,998.236,4,I,503
144,132,394.786,1013.1,4,,503
149,133,385.162,1023.6,4,,503
154,134,378.819,1027.1,4,,503
159,135,365.323,1031.92,4,I,503
164,136,352.573,1027.32,4,,503
169,137,340.431,1030.05,4,I,503
174,138,328.733,1032.79,4,,503
179,139,323.662,1028.21,4,I,503
184,140,317.36,1020.54,4,,503
189,141,315.761,1007.96,4,I,503
194,142,314.501,999.382,4,I,503
199,143,316.266,988.088,4,I,503
204,144,316.359,981.4,4,I,503
209,145,312.11,982.262,4,,503
214,146,320.203,978.106,4,,503
219,147,322.171,975.482,4,,503
224,148,331.139,968.701,4,,503
229,149,331.26,967.303,4,I,503
234,150,338.575,960.39,4,,503
239,151,336.841,962.659,4,I,503
244,152,338.794,959.734,4,,503
249,153,342.21,954.599,4,I,503
254,154,347.67,947.546,4,I,503
259,155,349.873,942.014,4,I,503
4,104,419.501,1021.41,4,,504
9,105,402.222,1027.76,4,,504
14,106,392.817,1039.57,11,,504
4,71,541.583,951.18,4,,505
9,72,562.344,940.503,4,,505
14,73,566.22,933.161,4,I,505
19,74,568.869,930.122,4,,505
24,75,570.043,933.186,4,I,505
29,76,572.169,939.89,4,I,505
34,77,573.615,945.842,4,,505
39,78,577.174,954.74,4,,505
44,79,581.326,963.341,4,,505
49,80,584.292,973.128,4,,505
54,81,589.318,982.315,4,I,505
59,82,591.855,992.569,4,I,505
64,83,590.169,1002.75,4,I,505
69,84,585.439,1008.53,4,I,505
74,85,576.841,1012.83,4,I,505
79,86,570.425,1014.53,4,I,505
84,87,562.467,1010.65,4,I,505
89,88,556.709,1008.42,4,,505
94,89,551.548,1011.82,4,I,505
99,90,544.519,1011.31,4,I,505
104,91,540.089,1008.13,4,I,505
109,92,538.617,1003.08,4,,505
114,93,540.1,994.483,4,,505
119,94,540.801,987.749,4,I,505
124,95,535.316,981.168,4,I,505
129,96,531.764,978.209,4,I,505
134,97,530.609,977.577,4,,505
139,98,531.605,974.038,4,I,505
144,99,531.802,970.484,4,I,505
149,100,529.932,967.012,4,I,505
154,101,528.056,964.436,4,I,505
159,102,527.939,967.197,7,,505
4,71,530.905,974.018,4,,506
9,72,524.843,981.202,4,I,506
14,73,519.041,981.73,4,,506
19,74,516.514,975.218,4,I,506
24,75,514.287,967.254,4,I,506
29,76,509.847,956.816,4,,506
34,77,508.707,948.038,4,I,506
39,78,510.16,943.422,4,I,506
44,79,510.655,940.801,4,I,506
49,80,516.445,938.197,4,I,506
54,81,524.784,936.856,4,I,506
59,82,536.244,933.978,4,,506
64,83,541.231,930.921,4,I,506
69,84,546.392,929.535,4,I,506
74,85,547.438,927.742,4,I,506
79,86,546.44,928.72,4,I,506
84,87,543.907,930.692,4,I,506
89,88,537.942,933.002,4,I,506
94,89,526.589,935.627,4,I,506
99,90,518.187,938.289,4,I,506
104,91,511.033,941.393,4,,506
109,92,502.957,944.378,4,I,506
114,93,490.275,948.023,4,I,506
119,94,474.269,949.824,4,I,506
124,95,463.693,949.508,4,I,506
129,96,453.626,954.283,4,I,506
134,97,445.677,957.721,4,I,506
139,98,438.961,955.333,4,,506
144,99,434.301,953.497,4,I,506
149,100,429.029,953.87,4,I,506
154,101,425.878,954.318,4,I,506
159,102,424.032,953.796,4,I,506
164,103,426.8,950.587,7,,506
4,73,418.792,903.429,4,,507
9,74,401.886,885.93,4,,507
14,75,386.633,871.515,4,I,507
19,76,371.085,860.063,4,I,507
24,77,362.248,852.669,4,I,507
29,78,356.804,845.296,4,,507
34,79,355.914,835.212,4,,507
39,80,358.493,825.595,4,I,507
44,81,357.164,819.755,4,I,507
49,82,361.791,819.478,4,I,507
54,83,363.626,821.272,4,,507
59,84,365.515,821.263,4,I,507
64,85,371.526,821.748,4,I,507
69,86,373.879,824.428,4,I,507
74,87,374.863,824.434,4,I,507
79,88,373.413,823.645,4,,507
84,89,371.548,822.548,4,I,507
89,90,371.659,824.386,4,I,507
94,91,374.392,830.413,4,I,507
99,92,376.096,837.645,4,I,507
104,93,379.938,842.627,4,,507
109,94,387.106,852.281,4,I,507
114,95,392.827,865.386,4,I,507
119,96,401.293,878.218,4,,507
124,97,407.722,885.884,4,I,507
129,98,413.498,892.468,4,I,507
134,99,416.271,898.177,4,I,507
139,100,418.821,901.564,4,I,507
144,101,421.376,904.939,4,I,507
149,102,424.26,908.01,4,I,507
154,103,428.024,908.743,4,I,507
159,104,434.622,911.258,4,I,507
164,105,439.954,913.725,4,I,507
169,106,443.733,916.374,4,I,507
174,107,446.93,916.953,4,I,507
179,108,450.305,919.33,4,I,507
184,109,453.566,920.236,4,I,507
189,110,456.843,921.575,4,I,507
194,111,458.816,923.346,4,I,507
199,112,463.41,922.129,4,I,507
204,113,462.985,920.335,7,,507
4,73,442.52,933.459,4,I,508
9,74,441.287,944.695,4,I,508
14,75,441.927,949.697,4,,508
19,76,440.444,949.104,4,,508
24,77,433.919,943.172,4,,508
29,78,426.504,934.571,4,,508
34,79,418.343,928.278,4,I,508
39,80,412.001,921.978,4,I,508
44,81,403.707,914.922,4,I,508
49,82,395.065,909.954,4,,508
54,83,384.926,899.644,4,I,508
59,84,377.862,893.641,4,,508
64,85,372.338,888.775,4,I,508
69,86,368.964,887.413,4,,508
74,87,365.309,883.736,4,I,508
79,88,360.716,876.181,4,I,508
84,89,357.136,873.539,4,I,508
89,90,351.454,866.199,4,I,508
94,91,352.482,859.885,4,I,508
99,92,354.166,852.975,4,I,508
104,93,350.794,847.868,4,I,508
109,94,350.575,845.296,4,,508
114,95,355.264,836.975,4,I,508
119,96,356.527,832.874,4,I,508
124,97,358.851,829.844,4,I,508
129,98,359.675,825.01,4,I,508
134,99,362.023,820.154,4,I,508
139,100,365.646,816.742,4,I,508
144,101,369.489,814.515,4,I,508
149,102,371.781,813.279,4,I,508
154,103,373.903,813.535,4,I,508
159,104,374.73,812.776,4,I,508
164,105,374.62,810.791,4,I,508
169,106,373.318,808.731,4,I,508
174,107,371.764,805.659,4,I,508
179,108,371.57,806.027,4,I,508
184,109,372.227,805.552,4,,508
0,148,465.938,748.221,2,,509
5,149,463.321,747.436,4,,509
10,150,462.827,744.384,4,I,509
15,151,460.705,736.71,4,,509
20,152,456.145,729.293,4,I,509
25,153,450.931,721.057,4,I,509
30,154,450.355,716.137,4,I,509
35,155,450.869,713.652,4,I,509
0,148,465.414,761.825,2,,510
5,149,473.786,762.871,4,,510
10,150,477.107,765.359,4,I,510
15,151,479.322,764.082,4,I,510
20,152,480.951,757.603,4,I,510
25,153,480.929,752.814,4,I,510
30,154,479.018,748.483,4,,510
35,155,473.975,747.2,4,I,510
0,136,336.961,671.829,2,,511
5,137,337.229,676.237,4,,511
10,138,336.042,676.237,4,,511
15,139,341.163,673.826,4,I,511
20,140,343.978,674.093,4,I,511
25,141,345.83,674.754,4,,511
30,142,349.982,676.533,4,,511
35,143,352.058,675.644,4,,511
40,144,352.784,678.168,4,I,511
45,145,354.754,676.635,4,I,511
50,146,358.267,672.769,4,I,511
55,147,361.914,666.479,4,I,511
60,148,364.703,660.441,4,I,511
65,149,364.864,659.515,4,I,511
70,150,364.511,658.489,4,I,511
75,151,364.515,655.179,4,,511
80,152,361.846,651.026,4,,511
85,153,362.736,648.653,4,,511
90,154,362.439,644.205,4,,511
95,155,359.785,641.628,4,I,511
0,136,329.113,682.294,2,,512
5,137,323.88,685.956,4,,512
10,138,312.892,687.265,4,,512
15,139,306.567,677.513,4,I,512
20,140,302.64,669.559,4,I,512
25,141,302.969,662.994,4,I,512
30,142,305.076,654.207,4,I,512
35,143,306.875,648.022,4,,512
40,144,302.951,643.575,4,,512
45,145,301.643,639.389,4,,512
50,146,301.38,639.211,4,I,512
55,147,298.852,638.944,4,I,512
60,148,297.636,637.663,4,I,512
65,149,297.478,636.756,4,I,512
70,150,295.887,637.296,4,,512
75,151,296.544,633.203,4,I,512
80,152,299.556,628.133,4,I,512
85,153,300.079,628.253,4,I,512
90,154,300.261,626.203,4,I,512
95,155,300.115,625.028,4,I,512
2,72,434.833,847.591,4,I,513
7,73,422.185,835.062,4,I,513
12,74,415.251,838.722,4,I,513
17,75,407.589,831.813,4,I,513
22,76,405.409,821.981,4,I,513
27,77,409.253,817.558,4,I,513
32,78,416.198,813.571,4,I,513
37,79,419.682,808.222,4,,513
42,80,414.047,797.841,4,,513
47,81,402.964,794.548,4,I,513
52,82,393.17,791.124,4,I,513
57,83,385.641,780.336,4,I,513
62,84,383.375,769.895,4,I,513
67,85,383.389,760.544,4,I,513
72,86,384.62,749.218,4,I,513
77,87,380.828,737.632,4,,513
82,88,378.752,727.844,4,,513
87,89,375.389,720.887,4,I,513
92,90,373.186,713.229,4,I,513
97,91,374.34,707.713,4,I,513
102,92,376.754,701.437,4,I,513
107,93,376.984,696.473,4,I,513
112,94,380.531,695.812,4,,513
117,95,372.829,701.306,4,I,513
122,96,372.106,702.041,4,I,513
127,97,365.299,704.353,4,I,513
132,98,359.142,706.822,4,I,513
137,99,355.378,706.885,4,I,513
142,100,352.881,708.972,4,I,513
147,101,350.575,710.938,7,,513
2,72,446.969,864.871,4,,514
7,73,454.824,865.689,4,I,514
12,74,461.799,855.677,4,,514
17,75,463.328,850.82,4,I,514
22,76,461.754,843.455,4,I,514
27,77,454.564,837.773,4,I,514
32,78,443.184,837.71,4,I,514
37,79,437.322,836.724,4,I,514
42,80,434.059,834.258,4,I,514
47,81,431.546,829.873,4,,514
52,82,432.083,817.793,4,I,514
57,83,433.694,810.984,4,I,514
62,84,430.953,807.925,4,,514
67,85,424.31,805.43,4,I,514
72,86,415.233,803.773,4,,514
77,87,404.52,798.915,4,I,514
82,88,395.111,791.273,4,I,514
87,89,390.023,784.791,4,,514
92,90,390.163,779.39,4,I,514
97,91,384.756,776.841,4,I,514
102,92,382.062,772.74,4,I,514
107,93,377.991,765.066,4,I,514
112,94,373.295,758.726,4,I,514
117,95,366.299,754.019,4,I,514
122,96,361.637,750.044,4,I,514
127,97,361.069,749.1,4,I,514
132,98,362.032,747.321,4,I,514
137,99,361.648,746.05,4,I,514
142,100,361.029,747.201,4,I,514
147,101,362.289,746.612,4,I,514
152,102,360.956,748.013,7,,514
1,82,235.2,982.916,4,,515
6,83,242.18,970.567,4,I,515
11,84,236.979,957.112,4,,515
16,85,239.148,942.576,4,I,515
21,86,244.872,935.971,4,I,515
26,87,251.513,929.529,4,,515
31,88,255.099,924.224,4,I,515
36,89,260.703,918.839,4,I,515
41,90,268.347,912.19,4,I,515
46,91,273.444,906.277,4,I,515
51,92,279.096,898.98,4,,515
56,93,281.713,894.038,4,I,515
61,94,282.274,890.664,4,I,515
66,95,282.872,886.382,4,I,515
71,96,285.577,881.162,4,I,515
76,97,288.884,877.625,4,,515
81,98,294.902,880.318,4,I,515
86,99,296.107,881.845,4,I,515
91,100,295.378,883.658,4,I,515
96,101,294.798,889.376,4,I,515
101,102,295.81,898.632,4,I,515
106,103,296.892,908.471,4,,515
111,104,299.627,918.609,4,I,515
116,105,299.858,926.86,4,,515
121,106,300.25,931.218,4,I,515
126,107,300.64,936.396,4,I,515
131,108,299.447,942.568,4,I,515
136,109,297.621,950.144,4,I,515
141,110,296.595,959.485,4,,515
146,111,296.892,967.197,4,,515
151,112,294.816,970.756,4,,515
156,113,293.333,975.798,4,,515
161,114,293.555,980.445,4,I,515
166,115,292.598,987.483,4,I,515
171,116,291.685,992.691,4,I,515
176,117,290.367,995.373,4,,515
181,118,283.807,1001.27,4,I,515
186,119,275.741,1004.45,4,I,515
191,120,271.359,1005.65,4,I,515
196,121,266.158,1006.2,4,I,515
201,122,261.597,1007.24,4,,515
1,82,224.226,987.958,4,,516
6,83,218.714,974.157,4,I,516
11,84,215.556,956.465,4,I,516
16,85,212.065,948.511,4,,516
21,86,203.59,943.138,4,I,516
26,87,198.639,946.926,4,I,516
31,88,198.855,957.361,4,I,516
36,89,205.244,966.01,4,,516
41,90,211.315,971.787,4,I,516
46,91,213.244,974.342,4,I,516
51,92,217.55,974.043,4,I,516
56,93,220.37,975.501,4,,516
61,94,229.861,972.535,4,,516
66,95,232.234,971.349,4,,516
71,96,235.352,969.985,4,I,516
76,97,238.332,964.446,4,I,516
81,98,241.366,957.491,4,I,516
86,99,243.505,951.477,4,,516
91,100,245.547,948.484,4,I,516
96,101,248.281,945.704,4,I,516
101,102,249.027,942.216,4,I,516
106,103,253.292,937.537,4,,516
111,104,257.668,934.292,4,I,516
116,105,261.417,932.929,4,I,516
121,106,266.38,931.809,4,I,516
126,107,268.715,927.749,4,,516
131,108,271.165,928.363,4,I,516
136,109,273.122,924.626,4,I,516
141,110,277.779,921.469,4,I,516
146,111,279.689,915.886,4,,516
151,112,284.731,909.064,4,,516
156,113,289.638,904.898,4,I,516
161,114,295.873,902.55,4,I,516
166,115,299.896,902.229,4,I,516
171,116,302.933,903.003,4,I,516
176,117,306.909,902.612,4,I,516
181,118,310.584,904.277,4,I,516
186,119,312.153,906.357,4,I,516
191,120,311.425,908.471,4,,516
196,121,309.396,911.823,4,I,516
201,122,306.633,915.07,4,I,516
206,123,301.28,918.607,4,I,516
211,124,298.809,922.251,4,I,516
216,125,297.886,923.258,4,I,516
221,126,297.4,925.243,4,I,516
226,127,302.23,906.691,7,,516
231,128,291.85,850.635,7,,516
3,87,509.644,595.708,4,I,517
8,88,501.839,587.555,4,,517
13,89,492.348,585.775,4,,517
18,90,486.86,589.133,4,I,517
23,91,476.486,602.615,4,I,517
28,92,468.0,603.841,4,I,517
33,93,460.619,602.406,4,I,517
38,94,452.937,600.101,4,I,517
43,95,445.37,598.484,4,I,517
48,96,436.14,597.114,4,I,517
53,97,425.673,597.437,4,I,517
58,98,421.335,601.25,4,I,517
63,99,415.362,602.856,4,I,517
68,100,411.634,598.536,4,I,517
73,101,404.849,590.654,4,I,517
78,102,398.429,583.559,4,I,517
83,103,392.215,580.246,4,I,517
88,104,384.967,578.832,4,I,517
93,105,379.345,578.657,4,,517
98,106,374.006,578.064,4,,517
103,107,368.142,575.327,4,I,517
108,108,363.161,569.036,4,I,517
113,109,358.584,563.779,4,I,517
118,110,353.485,559.292,4,I,517
123,111,348.905,552.066,4,I,517
128,112,347.725,542.58,4,I,517
133,113,348.786,535.77,4,I,517
138,114,350.245,530.137,4,I,517
143,115,353.975,526.28,4,I,517
148,116,358.179,523.551,4,I,517
153,117,361.033,518.498,4,I,517
158,118,364.688,510.46,4,I,517
163,119,361.846,529.422,7,,517
3,87,520.228,621.07,4,,518
8,88,524.38,633.527,4,,518
13,89,518.262,637.906,4,I,518
18,90,504.45,637.454,4,I,518
23,91,496.109,633.234,4,I,518
28,92,489.085,629.375,4,,518
33,93,485.984,627.805,4,I,518
38,94,480.272,628.188,4,I,518
43,95,474.552,630.561,4,,518
48,96,465.441,631.934,4,I,518
53,97,459.432,631.024,4,I,518
58,98,454.385,633.429,4,I,518
63,99,449.045,635.9,4,,518
68,100,441.037,640.349,4,,518
73,101,437.142,648.337,4,I,518
78,102,433.105,653.019,4,I,518
83,103,433.325,653.696,4,,518
88,104,432.077,653.868,4,I,518
93,105,431.926,655.433,4,I,518
98,106,432.681,658.651,4,I,518
103,107,433.107,659.991,4,I,518
108,108,427.718,662.652,4,I,518
113,109,423.267,665.156,4,I,518
118,110,420.776,665.65,4,I,518
123,111,418.884,664.997,4,I,518
128,112,416.638,664.232,4,I,518
133,113,414.132,663.383,4,I,518
138,114,410.557,662.946,4,I,518
143,115,404.852,663.483,4,,518
148,116,405.742,666.153,7,,518
1,85,450.231,770.851,4,,519
6,86,452.072,768.969,4,I,519
11,87,454.959,763.315,4,I,519
16,88,456.38,759.109,4,I,519
21,89,462.92,756.594,4,I,519
26,90,467.434,752.758,4,,519
31,91,468.059,748.085,4,I,519
36,92,462.758,743.998,4,I,519
41,93,452.95,740.615,4,I,519
46,94,443.706,737.929,4,,519
51,95,435.995,732.886,4,,519
56,96,429.992,729.992,4,I,519
61,97,423.469,727.343,4,I,519
66,98,417.186,727.536,4,I,519
71,99,409.894,728.734,4,,519
76,100,403.376,731.741,4,I,519
81,101,398.681,739.675,4,I,519
86,102,398.188,746.307,4,I,519
91,103,402.013,749.944,4,I,519
96,104,406.536,754.399,4,I,519
101,105,409.073,760.022,4,I,519
106,106,410.028,765.043,4,I,519
111,107,412.089,770.674,4,I,519
116,108,416.031,777.27,4,I,519
121,109,420.611,781.465,4,I,519
126,110,423.826,781.913,4,I,519
131,111,431.154,781.345,4,I,519
136,112,434.839,783.072,4,I,519
141,113,435.219,787.529,4,I,519
146,114,435.701,792.502,4,I,519
151,115,436.057,797.515,4,I,519
156,116,436.885,793.392,7,,519
1,85,449.935,783.011,4,,520
6,86,446.376,792.799,4,,520
11,87,441.421,803.201,4,I,520
16,88,437.051,811.448,4,I,520
21,89,438.422,819.574,4,I,520
26,90,434.348,828.443,4,I,520
31,91,429.016,834.947,4,I,520
36,92,425.79,843.097,4,I,520
41,93,422.563,849.642,4,I,520
46,94,420.509,856.138,4,I,520
51,95,422.648,860.422,4,,520
56,96,425.614,866.947,4,,520
61,97,430.773,872.15,4,I,520
66,98,436.885,874.956,4,,520
71,99,441.561,872.727,4,I,520
76,100,446.169,867.308,4,I,520
81,101,449.207,857.82,4,I,520
86,102,446.377,849.713,4,I,520
91,103,443.419,843.698,4,I,520
96,104,438.071,842.627,4,,520
101,105,433.622,839.068,4,,520
106,106,431.842,831.059,4,,520
111,107,433.325,819.789,4,,520
116,108,437.181,812.374,4,,520
121,109,442.621,806.392,4,I,520
126,110,447.658,802.779,4,I,520
131,111,451.418,801.993,4,,520
136,112,459.129,805.256,4,,520
141,113,461.951,810.484,4,I,520
146,114,463.398,817.41,4,I,520
151,115,457.832,824.683,4,I,520
156,116,452.472,831.959,4,I,520
161,117,449.513,841.14,4,I,520
166,118,438.407,846.289,4,I,520
171,119,430.197,844.77,4,I,520
176,120,427.136,844.975,4,I,520
181,121,435.995,846.186,7,,520
4,82,495.27,453.041,4,,521
9,83,482.413,447.173,4,I,521
14,84,469.932,439.957,4,I,521
19,85,458.279,441.952,4,I,521
24,86,446.122,444.998,4,I,521
29,87,441.337,452.599,4,I,521
34,88,434.744,463.016,4,I,521
39,89,423.785,473.223,4,I,521
44,90,413.586,479.178,4,I,521
49,91,408.739,483.152,4,I,521
54,92,409.319,491.472,4,I,521
59,93,408.108,503.716,4,,521
64,94,402.569,515.25,4,I,521
69,95,393.88,525.064,4,I,521
74,96,386.847,532.171,4,I,521
79,97,374.585,536.559,4,I,521
84,98,363.89,540.107,4,I,521
89,99,355.819,541.042,4,I,521
94,100,350.305,540.033,4,I,521
99,101,345.348,539.498,4,I,521
104,102,337.662,540.556,4,I,521
109,103,330.068,544.257,4,,521
114,104,325.676,547.973,4,,521
119,105,318.581,550.338,4,,521
124,106,310.811,551.014,4,,521
129,107,305.47,549.82,4,I,521
134,108,302.773,550.24,4,I,521
139,109,296.978,549.659,4,I,521
144,110,289.764,547.713,4,I,521
149,111,285.657,546.827,4,I,521
154,112,282.327,545.563,4,I,521
159,113,279.15,543.636,4,I,521
164,114,276.492,540.699,4,I,521
169,115,275.006,538.198,4,I,521
174,116,274.108,536.844,4,I,521
179,117,267.568,532.095,4,,521
184,118,264.66,530.319,4,I,521
189,119,257.09,528.65,4,I,521
194,120,250.676,527.027,4,,521
199,121,245.27,525.676,4,,521
204,122,240.562,527.447,4,I,521
209,123,235.135,528.378,4,,521
214,124,228.011,526.758,4,I,521
219,125,221.737,524.925,4,I,521
224,126,215.541,521.959,4,,521
229,127,207.77,516.554,4,,521
234,128,204.392,514.189,4,,521
239,129,199.93,506.535,4,I,521
244,130,199.35,498.295,4,I,521
249,131,196.622,491.892,4,,521
254,132,195.171,485.185,4,I,521
259,133,192.905,479.054,4,,521
4,82,517.905,463.804,4,I,522
9,83,519.601,472.736,4,I,522
14,84,507.743,479.986,4,I,522
19,85,493.391,479.723,4,I,522
24,86,482.125,474.561,4,I,522
29,87,472.297,470.608,4,,522
34,88,463.851,475.0,4,,522
39,89,454.392,486.824,4,,522
44,90,450.636,503.826,4,I,522
49,91,459.539,515.269,4,I,522
54,92,466.976,518.516,4,I,522
59,93,475.698,522.038,4,I,522
64,94,482.78,536.261,4,I,522
69,95,477.005,544.602,4,I,522
74,96,464.391,550.216,4,I,522
79,97,452.813,551.217,4,I,522
84,98,441.848,547.267,4,I,522
89,99,423.139,545.404,4,I,522
94,100,407.378,549.085,4,I,522
99,101,391.972,546.31,4,I,522
104,102,381.081,539.865,4,,522
109,103,378.17,533.335,4,I,522
114,104,370.946,530.743,4,,522
119,105,364.189,524.662,4,,522
124,106,354.72,515.61,4,I,522
129,107,349.198,497.9,4,I,522
134,108,354.067,484.215,4,I,522
139,109,353.326,475.981,4,I,522
144,110,355.969,469.86,4,I,522
149,111,359.797,463.851,4,,522
154,112,364.627,459.421,4,I,522
159,113,370.384,455.165,4,I,522
164,114,376.669,452.06,4,I,522
169,115,382.717,448.175,4,I,522
174,116,389.572,444.111,4,I,522
179,117,393.279,438.686,4,I,522
184,118,396.284,434.797,4,,522
189,119,399.152,432.195,4,I,522
194,120,400.693,432.721,4,I,522
199,121,401.121,436.435,4,I,522
204,122,404.179,445.524,4,I,522
209,123,403.378,447.635,4,,522
214,124,405.611,450.945,4,I,522
219,125,402.06,453.794,4,I,522
224,126,402.365,451.351,7,,522
3,77,846.284,311.486,4,,523
8,78,839.165,299.073,4,I,523
